serial_number,activity_date,facility_name,violation_code,violation_description,violation_status,points,grade,facility_address,facility_city,facility_id,facility_state,facility_zip,employee_id,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,score,service_code,service_description,row_id
DAAQ7G4NR,03/30/2018 12:00:00 AM,DEL TACO #162,F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",OUT OF COMPLIANCE,1,A,3020 W LOS FELIZ BLVD,LOS ANGELES,FA0060705,CA,90039,EE0000523,OW0009661,DEL TACO INC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,DEL ACO #162,ACTIVE,PR0016936,93,1,ROUTINE INSPECTION,DAAQ7G4NRF035
DAAQ7G4NR,03/30/2018 12:00:00 AM,DEL TACO #162,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,3020 W LOS FELIZ BLVD,LOS ANGELES,FA0060705,CA,90039,EE0000523,OW0009661,DEL TACO INC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,DEL ACO #162,ACTIVE,PR0016936,93,1,ROUTINE INSPECTION,DAAQ7G4NRF033
DAAQ7G4NR,03/30/2018 12:00:00 AM,DEL TACO #162,F014,# 14. Food contact surfaces: clean and sanitized,OUT OF COMPLIANCE,2,A,3020 W LOS FELIZ BLVD,LOS ANGELES,FA0060705,CA,90039,EE0000523,OW0009661,DEL TACO INC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,DEL ACO #162,ACTIVE,PR0016936,93,1,ROUTINE INSPECTION,DAAQ7G4NRF014
DAAQ7G4NR,03/30/2018 12:00:00 AM,DEL TACO #162,F036,"# 36. Equipment, utensils and linens: storage and use",OUT OF COMPLIANCE,1,A,3020 W LOS FELIZ BLVD,LOS ANGELES,FA0060705,CA,90039,EE0000523,OW0009661,DEL TACO INC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,DEL ACO #162,ACTIVE,PR0016936,93,1,ROUTINE INSPECTION,DAAQ7G4NRF036
DAAQ7G4NR,03/30/2018 12:00:00 AM,DEL TACO #162,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,3020 W LOS FELIZ BLVD,LOS ANGELES,FA0060705,CA,90039,EE0000523,OW0009661,DEL TACO INC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,DEL ACO #162,ACTIVE,PR0016936,93,1,ROUTINE INSPECTION,DAAQ7G4NRF044
DAAVFCYIY,03/30/2018 12:00:00 AM,FIX CAFE,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,421 W 7TH ST,LOS ANGELES,FA0245856,CA,90014,EE0000721,OW0240830,"FIX CAFE, INC.",RESTAURANT (0-30) SEATS LOW RISK,1630,FIX CAFE,ACTIVE,PR0194241,96,1,ROUTINE INSPECTION,DAAVFCYIYF044
DAAVFCYIY,03/30/2018 12:00:00 AM,FIX CAFE,F030,# 30. Food properly stored; food storage containers identified,OUT OF COMPLIANCE,1,A,421 W 7TH ST,LOS ANGELES,FA0245856,CA,90014,EE0000721,OW0240830,"FIX CAFE, INC.",RESTAURANT (0-30) SEATS LOW RISK,1630,FIX CAFE,ACTIVE,PR0194241,96,1,ROUTINE INSPECTION,DAAVFCYIYF030
DAAVFCYIY,03/30/2018 12:00:00 AM,FIX CAFE,F043,# 43. Premises; personal/cleaning items; vermin-proofing,OUT OF COMPLIANCE,1,A,421 W 7TH ST,LOS ANGELES,FA0245856,CA,90014,EE0000721,OW0240830,"FIX CAFE, INC.",RESTAURANT (0-30) SEATS LOW RISK,1630,FIX CAFE,ACTIVE,PR0194241,96,1,ROUTINE INSPECTION,DAAVFCYIYF043
DA3QNIBH5,03/29/2018 12:00:00 AM,CUSTOM HOTEL,F053,# 21a. Hot Water Available,OUT OF COMPLIANCE,2,A,8639 LINCOLN BLVD,LOS ANGELES,FA0159215,CA,90045,EE0000733,OW0124236,"RAR, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,CUSTOM HOTEL-DECK 33,ACTIVE,PR0147279,93,1,ROUTINE INSPECTION,DA3QNIBH5F053
DAAVFCYIY,03/30/2018 12:00:00 AM,FIX CAFE,F046,# 46. Signs posted; last inspection report available,OUT OF COMPLIANCE,1,A,421 W 7TH ST,LOS ANGELES,FA0245856,CA,90014,EE0000721,OW0240830,"FIX CAFE, INC.",RESTAURANT (0-30) SEATS LOW RISK,1630,FIX CAFE,ACTIVE,PR0194241,96,1,ROUTINE INSPECTION,DAAVFCYIYF046
DAECZD1AT,03/30/2018 12:00:00 AM,C & M CAFE,F023,"# 23. No rodents, insects, birds, or animals",OUT OF COMPLIANCE,2,A,5905 WILSHIRE BLVD,LOS ANGELES,FA0011503,CA,90036,EE0000853,OW0035686,THE PATINA GROUP NEWCO LLC,RESTAURANT (31-60) SEATS LOW RISK,1633,C & M CAFE,ACTIVE,PR0038058,97,1,ROUTINE INSPECTION,DAECZD1ATF023
DAECZD1AT,03/30/2018 12:00:00 AM,C & M CAFE,F040,"# 40. Plumbing: Plumbing in good repair, proper backflow devices",OUT OF COMPLIANCE,1,A,5905 WILSHIRE BLVD,LOS ANGELES,FA0011503,CA,90036,EE0000853,OW0035686,THE PATINA GROUP NEWCO LLC,RESTAURANT (31-60) SEATS LOW RISK,1633,C & M CAFE,ACTIVE,PR0038058,97,1,ROUTINE INSPECTION,DAECZD1ATF040
DAEGFXJHE,03/30/2018 12:00:00 AM,JUICE N FRUIT,F030,# 30. Food properly stored; food storage containers identified,OUT OF COMPLIANCE,1,A,3025 S VERMONT AVE,LOS ANGELES,FA0250720,CA,90007,EE0000800,OW0244783,"JUICE N FRUITS , LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,JUICE N FRUIT,ACTIVE,PR0199751,97,1,ROUTINE INSPECTION,DAEGFXJHEF030
DAEGFXJHE,03/30/2018 12:00:00 AM,JUICE N FRUIT,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,3025 S VERMONT AVE,LOS ANGELES,FA0250720,CA,90007,EE0000800,OW0244783,"JUICE N FRUITS , LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,JUICE N FRUIT,ACTIVE,PR0199751,97,1,ROUTINE INSPECTION,DAEGFXJHEF033
DAEGFXJHE,03/30/2018 12:00:00 AM,JUICE N FRUIT,F038,# 38. Thermometers provided and accurate,OUT OF COMPLIANCE,1,A,3025 S VERMONT AVE,LOS ANGELES,FA0250720,CA,90007,EE0000800,OW0244783,"JUICE N FRUITS , LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,JUICE N FRUIT,ACTIVE,PR0199751,97,1,ROUTINE INSPECTION,DAEGFXJHEF038
DAELA42J3,03/30/2018 12:00:00 AM,SPROUTS FARMERS MARKET#403,F039,# 39. Wiping cloths: properly used and stored,OUT OF COMPLIANCE,1,A,2245 YOSEMITE DR,LOS ANGELES,FA0224114,CA,90041-2618,EE0000162,OW0033830,"SPROUTS, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,DELI,ACTIVE,PR0179288,94,1,ROUTINE INSPECTION,DAELA42J3F039
DAELA42J3,03/30/2018 12:00:00 AM,SPROUTS FARMERS MARKET#403,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,2245 YOSEMITE DR,LOS ANGELES,FA0224114,CA,90041-2618,EE0000162,OW0033830,"SPROUTS, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,DELI,ACTIVE,PR0179288,94,1,ROUTINE INSPECTION,DAELA42J3F033
DAELA42J3,03/30/2018 12:00:00 AM,SPROUTS FARMERS MARKET#403,F007,# 07. Proper hot and cold holding temperatures,OUT OF COMPLIANCE,4,A,2245 YOSEMITE DR,LOS ANGELES,FA0224114,CA,90041-2618,EE0000162,OW0033830,"SPROUTS, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,DELI,ACTIVE,PR0179288,94,1,ROUTINE INSPECTION,DAELA42J3F007
DAEM0UEYM,03/30/2018 12:00:00 AM,D-TOWN BURGER BAR,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,216 W 6TH ST,LOS ANGELES,FA0158295,CA,90014,EE0000721,OW0014073,GREEN STREET TAVERN INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,D-TOWN BURGER BAR,ACTIVE,PR0146376,90,1,ROUTINE INSPECTION,DAEM0UEYMF044
DAEM0UEYM,03/30/2018 12:00:00 AM,D-TOWN BURGER BAR,F014,# 14. Food contact surfaces: clean and sanitized,OUT OF COMPLIANCE,2,A,216 W 6TH ST,LOS ANGELES,FA0158295,CA,90014,EE0000721,OW0014073,GREEN STREET TAVERN INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,D-TOWN BURGER BAR,ACTIVE,PR0146376,90,1,ROUTINE INSPECTION,DAEM0UEYMF014
DAEM0UEYM,03/30/2018 12:00:00 AM,D-TOWN BURGER BAR,F007,# 07. Proper hot and cold holding temperatures,OUT OF COMPLIANCE,4,A,216 W 6TH ST,LOS ANGELES,FA0158295,CA,90014,EE0000721,OW0014073,GREEN STREET TAVERN INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,D-TOWN BURGER BAR,ACTIVE,PR0146376,90,1,ROUTINE INSPECTION,DAEM0UEYMF007
DAEM0UEYM,03/30/2018 12:00:00 AM,D-TOWN BURGER BAR,F043,# 43. Premises; personal/cleaning items; vermin-proofing,OUT OF COMPLIANCE,1,A,216 W 6TH ST,LOS ANGELES,FA0158295,CA,90014,EE0000721,OW0014073,GREEN STREET TAVERN INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,D-TOWN BURGER BAR,ACTIVE,PR0146376,90,1,ROUTINE INSPECTION,DAEM0UEYMF043
DAEM0UEYM,03/30/2018 12:00:00 AM,D-TOWN BURGER BAR,F039,# 39. Wiping cloths: properly used and stored,OUT OF COMPLIANCE,1,A,216 W 6TH ST,LOS ANGELES,FA0158295,CA,90014,EE0000721,OW0014073,GREEN STREET TAVERN INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,D-TOWN BURGER BAR,ACTIVE,PR0146376,90,1,ROUTINE INSPECTION,DAEM0UEYMF039
DAEM0UEYM,03/30/2018 12:00:00 AM,D-TOWN BURGER BAR,F029,"# 29. Toxic substances properly identified, stored, used",OUT OF COMPLIANCE,1,A,216 W 6TH ST,LOS ANGELES,FA0158295,CA,90014,EE0000721,OW0014073,GREEN STREET TAVERN INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,D-TOWN BURGER BAR,ACTIVE,PR0146376,90,1,ROUTINE INSPECTION,DAEM0UEYMF029
DAFKDPYLA,03/30/2018 12:00:00 AM,SILOM SUPER MARKET,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,5321 HOLLYWOOD BLVD,LOS ANGELES,FA0048465,CA,90027,EE0000857,OW0004642,"BHOLSANGNGAM, ANEK PRES","FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,SILOM SUPER MARKET,ACTIVE,PR0014942,92,1,ROUTINE INSPECTION,DAFKDPYLAF033
DAFKDPYLA,03/30/2018 12:00:00 AM,SILOM SUPER MARKET,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,5321 HOLLYWOOD BLVD,LOS ANGELES,FA0048465,CA,90027,EE0000857,OW0004642,"BHOLSANGNGAM, ANEK PRES","FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,SILOM SUPER MARKET,ACTIVE,PR0014942,92,1,ROUTINE INSPECTION,DAFKDPYLAF044
DAFKDPYLA,03/30/2018 12:00:00 AM,SILOM SUPER MARKET,F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",OUT OF COMPLIANCE,1,A,5321 HOLLYWOOD BLVD,LOS ANGELES,FA0048465,CA,90027,EE0000857,OW0004642,"BHOLSANGNGAM, ANEK PRES","FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,SILOM SUPER MARKET,ACTIVE,PR0014942,92,1,ROUTINE INSPECTION,DAFKDPYLAF035
DAFKDPYLA,03/30/2018 12:00:00 AM,SILOM SUPER MARKET,F036,"# 36. Equipment, utensils and linens: storage and use",OUT OF COMPLIANCE,1,A,5321 HOLLYWOOD BLVD,LOS ANGELES,FA0048465,CA,90027,EE0000857,OW0004642,"BHOLSANGNGAM, ANEK PRES","FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,SILOM SUPER MARKET,ACTIVE,PR0014942,92,1,ROUTINE INSPECTION,DAFKDPYLAF036
DAFKDPYLA,03/30/2018 12:00:00 AM,SILOM SUPER MARKET,F037,"# 37. Adequate ventilation and lighting; designated areas, use",OUT OF COMPLIANCE,1,A,5321 HOLLYWOOD BLVD,LOS ANGELES,FA0048465,CA,90027,EE0000857,OW0004642,"BHOLSANGNGAM, ANEK PRES","FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,SILOM SUPER MARKET,ACTIVE,PR0014942,92,1,ROUTINE INSPECTION,DAFKDPYLAF037
DAFKDPYLA,03/30/2018 12:00:00 AM,SILOM SUPER MARKET,F034,"# 34. Warewashing facilities: Adequate, maintained, properly use, test strips available",OUT OF COMPLIANCE,1,A,5321 HOLLYWOOD BLVD,LOS ANGELES,FA0048465,CA,90027,EE0000857,OW0004642,"BHOLSANGNGAM, ANEK PRES","FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,SILOM SUPER MARKET,ACTIVE,PR0014942,92,1,ROUTINE INSPECTION,DAFKDPYLAF034
DAFKDPYLA,03/30/2018 12:00:00 AM,SILOM SUPER MARKET,F014,# 14. Food contact surfaces: clean and sanitized,OUT OF COMPLIANCE,2,A,5321 HOLLYWOOD BLVD,LOS ANGELES,FA0048465,CA,90027,EE0000857,OW0004642,"BHOLSANGNGAM, ANEK PRES","FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,SILOM SUPER MARKET,ACTIVE,PR0014942,92,1,ROUTINE INSPECTION,DAFKDPYLAF014
DAFWEKIMH,03/30/2018 12:00:00 AM,LA PERGOLETTO DELI,F040,"# 40. Plumbing: Plumbing in good repair, proper backflow devices",OUT OF COMPLIANCE,1,A,1800 1/2 HILLHURST AVE,LOS ANGELES,FA0257916,CA,90027,EE0000846,OW0126873,P AND C LITTLE BLUE HOUSE LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA PERGOLETTO DELI,ACTIVE,PR0207867,94,1,ROUTINE INSPECTION,DAFWEKIMHF040
DAFWEKIMH,03/30/2018 12:00:00 AM,LA PERGOLETTO DELI,F043,# 43. Premises; personal/cleaning items; vermin-proofing,OUT OF COMPLIANCE,1,A,1800 1/2 HILLHURST AVE,LOS ANGELES,FA0257916,CA,90027,EE0000846,OW0126873,P AND C LITTLE BLUE HOUSE LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA PERGOLETTO DELI,ACTIVE,PR0207867,94,1,ROUTINE INSPECTION,DAFWEKIMHF043
DAFWEKIMH,03/30/2018 12:00:00 AM,LA PERGOLETTO DELI,F030,# 30. Food properly stored; food storage containers identified,OUT OF COMPLIANCE,1,A,1800 1/2 HILLHURST AVE,LOS ANGELES,FA0257916,CA,90027,EE0000846,OW0126873,P AND C LITTLE BLUE HOUSE LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA PERGOLETTO DELI,ACTIVE,PR0207867,94,1,ROUTINE INSPECTION,DAFWEKIMHF030
DAFWEKIMH,03/30/2018 12:00:00 AM,LA PERGOLETTO DELI,F039,# 39. Wiping cloths: properly used and stored,OUT OF COMPLIANCE,1,A,1800 1/2 HILLHURST AVE,LOS ANGELES,FA0257916,CA,90027,EE0000846,OW0126873,P AND C LITTLE BLUE HOUSE LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA PERGOLETTO DELI,ACTIVE,PR0207867,94,1,ROUTINE INSPECTION,DAFWEKIMHF039
DAFWEKIMH,03/30/2018 12:00:00 AM,LA PERGOLETTO DELI,F048,# 47. Permits Available,OUT OF COMPLIANCE,1,A,1800 1/2 HILLHURST AVE,LOS ANGELES,FA0257916,CA,90027,EE0000846,OW0126873,P AND C LITTLE BLUE HOUSE LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA PERGOLETTO DELI,ACTIVE,PR0207867,94,1,ROUTINE INSPECTION,DAFWEKIMHF048
DAFWEKIMH,03/30/2018 12:00:00 AM,LA PERGOLETTO DELI,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,1800 1/2 HILLHURST AVE,LOS ANGELES,FA0257916,CA,90027,EE0000846,OW0126873,P AND C LITTLE BLUE HOUSE LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA PERGOLETTO DELI,ACTIVE,PR0207867,94,1,ROUTINE INSPECTION,DAFWEKIMHF044
DAGCPV1BP,03/30/2018 12:00:00 AM,O JANG DONG RESTAURANT,F055,# 01a. Demonstration of knowledge,OUT OF COMPLIANCE,2,A,4031 W 3RD ST,LOS ANGELES,FA0240929,CA,90020,EE0001003,OW0236942,OJD INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,O JANG DONG RESTAURANT,ACTIVE,PR0188988,91,1,ROUTINE INSPECTION,DAGCPV1BPF055
DAGCPV1BP,03/30/2018 12:00:00 AM,O JANG DONG RESTAURANT,F006,# 06. Adequate handwashing facilities supplied & accessible,OUT OF COMPLIANCE,2,A,4031 W 3RD ST,LOS ANGELES,FA0240929,CA,90020,EE0001003,OW0236942,OJD INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,O JANG DONG RESTAURANT,ACTIVE,PR0188988,91,1,ROUTINE INSPECTION,DAGCPV1BPF006
DAGCPV1BP,03/30/2018 12:00:00 AM,O JANG DONG RESTAURANT,F007,# 07. Proper hot and cold holding temperatures,OUT OF COMPLIANCE,4,A,4031 W 3RD ST,LOS ANGELES,FA0240929,CA,90020,EE0001003,OW0236942,OJD INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,O JANG DONG RESTAURANT,ACTIVE,PR0188988,91,1,ROUTINE INSPECTION,DAGCPV1BPF007
DAGCPV1BP,03/30/2018 12:00:00 AM,O JANG DONG RESTAURANT,F049,# 50. Impoundment of unsanitary equipment or food,OUT OF COMPLIANCE,0,A,4031 W 3RD ST,LOS ANGELES,FA0240929,CA,90020,EE0001003,OW0236942,OJD INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,O JANG DONG RESTAURANT,ACTIVE,PR0188988,91,1,ROUTINE INSPECTION,DAGCPV1BPF049
DAGCPV1BP,03/30/2018 12:00:00 AM,O JANG DONG RESTAURANT,F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",OUT OF COMPLIANCE,1,A,4031 W 3RD ST,LOS ANGELES,FA0240929,CA,90020,EE0001003,OW0236942,OJD INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,O JANG DONG RESTAURANT,ACTIVE,PR0188988,91,1,ROUTINE INSPECTION,DAGCPV1BPF035
DAGL29ASJ,03/30/2018 12:00:00 AM,PARU'S INDIAN RESTAURANT,F037,"# 37. Adequate ventilation and lighting; designated areas, use",OUT OF COMPLIANCE,1,A,5140 W SUNSET BLVD,LOS ANGELES,FA0044033,CA,90027,EE0000857,OW0027941,PARU'S RESTAURANT INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,PARU'S INDIAN RESTAURANT,ACTIVE,PR0017175,96,1,ROUTINE INSPECTION,DAGL29ASJF037
DAGL29ASJ,03/30/2018 12:00:00 AM,PARU'S INDIAN RESTAURANT,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,5140 W SUNSET BLVD,LOS ANGELES,FA0044033,CA,90027,EE0000857,OW0027941,PARU'S RESTAURANT INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,PARU'S INDIAN RESTAURANT,ACTIVE,PR0017175,96,1,ROUTINE INSPECTION,DAGL29ASJF044
DAGL29ASJ,03/30/2018 12:00:00 AM,PARU'S INDIAN RESTAURANT,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,5140 W SUNSET BLVD,LOS ANGELES,FA0044033,CA,90027,EE0000857,OW0027941,PARU'S RESTAURANT INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,PARU'S INDIAN RESTAURANT,ACTIVE,PR0017175,96,1,ROUTINE INSPECTION,DAGL29ASJF033
DAGL29ASJ,03/30/2018 12:00:00 AM,PARU'S INDIAN RESTAURANT,F043,# 43. Premises; personal/cleaning items; vermin-proofing,OUT OF COMPLIANCE,1,A,5140 W SUNSET BLVD,LOS ANGELES,FA0044033,CA,90027,EE0000857,OW0027941,PARU'S RESTAURANT INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,PARU'S INDIAN RESTAURANT,ACTIVE,PR0017175,96,1,ROUTINE INSPECTION,DAGL29ASJF043
DAHHEU0HC,03/30/2018 12:00:00 AM,MADAME MONSIEUR,F009,# 09. Proper cooling methods,OUT OF COMPLIANCE,2,A,512 W 6TH ST,LOS ANGELES,FA0163135,CA,90014,EE0000721,OW0126803,ABK3 ENTERPRISES LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MADAME MONSIEUR,ACTIVE,PR0151318,90,1,ROUTINE INSPECTION,DAHHEU0HCF009
DAHHEU0HC,03/30/2018 12:00:00 AM,MADAME MONSIEUR,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,512 W 6TH ST,LOS ANGELES,FA0163135,CA,90014,EE0000721,OW0126803,ABK3 ENTERPRISES LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MADAME MONSIEUR,ACTIVE,PR0151318,90,1,ROUTINE INSPECTION,DAHHEU0HCF044
DAHHEU0HC,03/30/2018 12:00:00 AM,MADAME MONSIEUR,F006,# 06. Adequate handwashing facilities supplied & accessible,OUT OF COMPLIANCE,2,A,512 W 6TH ST,LOS ANGELES,FA0163135,CA,90014,EE0000721,OW0126803,ABK3 ENTERPRISES LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MADAME MONSIEUR,ACTIVE,PR0151318,90,1,ROUTINE INSPECTION,DAHHEU0HCF006
DAHHEU0HC,03/30/2018 12:00:00 AM,MADAME MONSIEUR,F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",OUT OF COMPLIANCE,1,A,512 W 6TH ST,LOS ANGELES,FA0163135,CA,90014,EE0000721,OW0126803,ABK3 ENTERPRISES LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MADAME MONSIEUR,ACTIVE,PR0151318,90,1,ROUTINE INSPECTION,DAHHEU0HCF035
DAHHEU0HC,03/30/2018 12:00:00 AM,MADAME MONSIEUR,F007,# 07. Proper hot and cold holding temperatures,OUT OF COMPLIANCE,4,A,512 W 6TH ST,LOS ANGELES,FA0163135,CA,90014,EE0000721,OW0126803,ABK3 ENTERPRISES LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MADAME MONSIEUR,ACTIVE,PR0151318,90,1,ROUTINE INSPECTION,DAHHEU0HCF007
DAHJCMQEN,03/30/2018 12:00:00 AM,TARGET,F006,# 06. Adequate handwashing facilities supplied & accessible,OUT OF COMPLIANCE,2,A,735 S FIGUEROA ST,LOS ANGELES,FA0051180,CA,90017,EE0000721,OW0035036,TARGET CORPORATION,RESTAURANT (0-30) SEATS LOW RISK,1630,TARGET - STARBUCKS,ACTIVE,PR0035596,98,1,ROUTINE INSPECTION,DAHJCMQENF006
DAJ3EC2QM,03/30/2018 12:00:00 AM,RALPHS MARKET #210,F013,"# 13. Food in good condition, safe and unadulterated",OUT OF COMPLIANCE,2,A,11727 W OLYMPIC BLVD,LOS ANGELES,FA0045842,CA,90064,EE0000338,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS HIGH RISK,1632,RALPHS MARKET DELI,ACTIVE,PR0013258,90,1,ROUTINE INSPECTION,DAJ3EC2QMF013
DAJ3EC2QM,03/30/2018 12:00:00 AM,RALPHS MARKET #210,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,11727 W OLYMPIC BLVD,LOS ANGELES,FA0045842,CA,90064,EE0000338,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS HIGH RISK,1632,RALPHS MARKET DELI,ACTIVE,PR0013258,90,1,ROUTINE INSPECTION,DAJ3EC2QMF033
DAJ3EC2QM,03/30/2018 12:00:00 AM,RALPHS MARKET #210,F046,# 46. Signs posted; last inspection report available,OUT OF COMPLIANCE,1,A,11727 W OLYMPIC BLVD,LOS ANGELES,FA0045842,CA,90064,EE0000338,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS HIGH RISK,1632,RALPHS MARKET DELI,ACTIVE,PR0013258,90,1,ROUTINE INSPECTION,DAJ3EC2QMF046
DAJ3EC2QM,03/30/2018 12:00:00 AM,RALPHS MARKET #210,F006,# 06. Adequate handwashing facilities supplied & accessible,OUT OF COMPLIANCE,2,A,11727 W OLYMPIC BLVD,LOS ANGELES,FA0045842,CA,90064,EE0000338,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS HIGH RISK,1632,RALPHS MARKET DELI,ACTIVE,PR0013258,90,1,ROUTINE INSPECTION,DAJ3EC2QMF006
DAJ3EC2QM,03/30/2018 12:00:00 AM,RALPHS MARKET #210,F037,"# 37. Adequate ventilation and lighting; designated areas, use",OUT OF COMPLIANCE,1,A,11727 W OLYMPIC BLVD,LOS ANGELES,FA0045842,CA,90064,EE0000338,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS HIGH RISK,1632,RALPHS MARKET DELI,ACTIVE,PR0013258,90,1,ROUTINE INSPECTION,DAJ3EC2QMF037
DAJ3EC2QM,03/30/2018 12:00:00 AM,RALPHS MARKET #210,F007,# 07. Proper hot and cold holding temperatures,OUT OF COMPLIANCE,2,A,11727 W OLYMPIC BLVD,LOS ANGELES,FA0045842,CA,90064,EE0000338,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS HIGH RISK,1632,RALPHS MARKET DELI,ACTIVE,PR0013258,90,1,ROUTINE INSPECTION,DAJ3EC2QMF007
DAJ3EC2QM,03/30/2018 12:00:00 AM,RALPHS MARKET #210,F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",OUT OF COMPLIANCE,1,A,11727 W OLYMPIC BLVD,LOS ANGELES,FA0045842,CA,90064,EE0000338,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS HIGH RISK,1632,RALPHS MARKET DELI,ACTIVE,PR0013258,90,1,ROUTINE INSPECTION,DAJ3EC2QMF035
DAK4C0FVG,03/30/2018 12:00:00 AM,CAFE DELI E PARK CENTRAL BLD,F039,# 39. Wiping cloths: properly used and stored,OUT OF COMPLIANCE,1,A,412 W 6TH ST STE 101,LOS ANGELES,FA0006925,CA,90014,EE0000721,OW0007580,CHINDA PHRUEXSUWAN,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CAFE DELI E PARK CENTRAL BLD,ACTIVE,PR0046515,94,1,ROUTINE INSPECTION,DAK4C0FVGF039
